trip_days,miles,receipts,expected_output,predicted,residual,cluster,miles_per_day,receipts_per_day,receipt_coverage
12,380.0,1526.79,1787.41,1621.5505699999999,165.8594300000002,2,31.666666666666668,127.2325,1.1706980003798821
3,133.0,1728.5,1373.4,1138.1934999999999,235.20650000000023,3,44.333333333333336,576.1666666666666,0.7945617587503616
4,730.0,799.25,1250.66,1098.60275,152.05725000000007,5,182.5,199.8125,1.5647919924929623
12,1070.0,1055.51,2030.76,1748.79033,281.96966999999995,2,89.16666666666667,87.95916666666666,1.9239609288400867
8,1185.0,554.98,1545.67,1408.17734,137.49266000000011,5,148.125,69.3725,2.7850913546434106
11,456.0,2223.72,1600.1,1872.32076,-272.22076000000015,2,41.45454545454545,202.1563636363636,0.719560016548846
12,85.0,1056.43,1466.31,1309.83269,156.47731,0,7.083333333333333,88.03583333333334,1.387985952689719
2,543.0,103.37,544.12,648.57871,-104.45871,5,271.5,51.685,5.26380961594273
6,367.0,1947.68,1606.76,1476.65344,130.10655999999994,3,61.166666666666664,324.61333333333334,0.8249609792162983
1,481.0,1792.17,1215.84,1217.68711,-1.847110000000157,1,481.0,1792.17,0.6784177840271849
5,233.0,1862.04,1562.23,1334.03932,228.19067999999993,3,46.6,372.408,0.8389884213013684
1,45.0,1070.22,922.69,746.72426,175.9657400000001,3,45.0,1070.22,0.8621498383509932
5,152.0,2444.81,1523.75,1521.1142300000001,2.635769999999866,3,30.4,488.962,0.6232590671667737
7,344.0,1242.05,1514.4,1246.18915,268.21085000000016,0,49.142857142857146,177.43571428571428,1.2192745863693089
5,320.0,1584.55,1584.73,1266.56265,318.16734999999994,3,64.0,316.90999999999997,1.0001135969202612
9,989.0,378.12,1193.72,1303.07396,-109.35395999999992,5,109.88888888888889,42.013333333333335,3.1569871998307417
10,57.0,936.89,1237.07,1151.46087,85.60912999999982,0,5.7,93.689,1.3204004739083564
12,342.0,2253.61,1659.5,1882.9746300000002,-223.47463000000016,2,28.5,187.80083333333334,0.7363740842470524
2,983.0,2109.93,1519.98,1613.3311899999999,-93.35118999999986,3,491.5,1054.965,0.7203935675591134
10,886.0,1990.03,1749.93,1924.54749,-174.61748999999986,2,88.6,199.003,0.8793485525343839
10,5.0,836.86,1116.56,1089.95738,26.602619999999888,0,0.5,83.686,1.3342255574409099
3,80.0,517.54,457.49,650.7578199999999,-193.26781999999992,0,26.666666666666668,172.51333333333332,0.8839703211345984
8,482.0,1411.49,631.81,497.93893449999996,133.8710655,2,60.25,176.43625,0.4476191825659409
4,11.0,312.01,426.22,591.31583,-165.09582999999998,0,2.75,78.0025,1.3660459600653827
12,1075.0,2328.11,1798.38,2238.42613,-440.0461299999997,2,89.58333333333333,194.0091666666667,0.772463500435976
13,632.0,268.91,1396.28,1302.22453,94.05547000000001,0,48.61538461538461,20.685384615384617,5.192369194154177
8,323.0,46.48,703.45,848.3519999999999,-144.90199999999982,0,40.375,5.81,15.134466437177283
11,527.0,1550.32,1806.06,1646.07456,159.98543999999993,2,47.90909090909091,140.93818181818182,1.1649594922338613
5,948.0,898.6,1499.68,1283.9318,215.7482,5,189.6,179.72,1.6689071889606055
5,504.0,1502.63,1628.66,1317.2512900000002,311.4087099999999,3,100.8,300.526,1.0838729427736702
10,793.0,1422.29,2007.62,1665.62507,341.99492999999984,2,79.3,142.22899999999998,1.411540543770961
13,32.0,232.43,805.12,1020.6526899999999,-215.5326899999999,0,2.4615384615384617,17.87923076923077,3.4639246224669793
9,768.0,1815.6,1666.18,1755.0628000000002,-88.88280000000009,2,85.33333333333333,201.73333333333332,0.9177021370345892
9,994.0,1742.62,1849.58,1827.90746,21.672540000000026,2,110.44444444444444,193.62444444444444,1.0613788433508167
1,1105.0,1432.3,1387.17,1358.1608999999999,29.009100000000217,1,1105.0,1432.3,0.9684912378691616
12,178.0,507.59,907.19,1141.1049699999999,-233.9149699999998,0,14.833333333333334,42.299166666666665,1.7872495518036213
10,472.0,431.95,924.65,1143.15885,-218.50885000000005,0,47.2,43.195,2.140641277925686
5,716.0,1111.23,1492.08,1261.89709,230.18291,5,143.2,222.246,1.3427283280688966
3,771.0,725.67,1166.93,1038.6576099999997,128.2723900000003,5,257.0,241.89,1.608072539859716
13,1054.0,1131.25,2162.03,1820.71275,341.3172500000003,2,81.07692307692308,87.01923076923077,1.911186740331492
10,872.0,2191.27,1776.62,1995.37841,-218.75841000000014,2,87.2,219.127,0.8107718355109137
12,1077.0,32.55,1387.43,1373.692,13.738000000000056,5,89.75,2.7125,42.624577572964675
12,211.0,749.56,1285.23,1248.49748,36.73252000000002,0,17.583333333333332,62.46333333333333,1.714645925609691
4,199.0,1310.01,1400.57,1057.3978299999999,343.17217000000005,3,49.75,327.5025,1.0691292432882191
2,1029.0,1702.6,1577.55,1477.8397999999997,99.71020000000021,3,514.5,851.3,0.9265535064019734
10,643.0,2263.77,1685.92,1921.0119100000002,-235.0919100000001,2,64.3,226.377,0.744739969166479
10,797.0,1706.73,1724.42,1776.34959,-51.92958999999996,2,79.7,170.673,1.0103648497419042
12,657.0,322.5,1113.16,1283.8494999999998,-170.68949999999973,0,54.75,26.875,3.4516589147286822
8,177.0,486.06,751.58,932.2129799999999,-180.63297999999986,0,22.125,60.7575,1.546270007817965
2,222.0,456.24,437.4,640.56192,-203.16192,0,111.0,228.12,0.9587059442398737
3,555.0,2342.76,1458.63,1561.6670800000002,-103.03708000000006,3,185.0,780.9200000000001,0.6226117912206116
2,785.0,1964.63,1522.76,1469.37329,53.386709999999994,3,392.5,982.315,0.7750874210411121
5,104.0,281.67,464.68,671.22361,-206.54361,0,20.8,56.334,1.6497319558348422
1,673.0,2026.16,1372.83,1392.93728,-20.107280000000173,1,673.0,2026.16,0.6775526118371697
10,877.0,1711.12,1897.37,1813.7109600000001,83.65903999999978,2,87.7,171.112,1.1088468371592874
1,250.0,1300.17,1145.33,926.2251100000001,219.10488999999984,1,250.0,1300.17,0.8809078812770637
1,467.0,296.49,221.23,223.50918449999998,-2.2791844999999853,5,467.0,296.49,0.746163445647408
10,1026.0,828.82,1865.67,1542.24406,323.4259400000001,5,102.6,82.882,2.250995391037861
11,1106.0,2250.54,2050.62,2172.49282,-121.87282000000005,2,100.54545454545455,204.59454545454545,0.9111679863499427
12,452.0,816.56,1243.1,1381.64448,-138.54448000000002,0,37.666666666666664,68.04666666666667,1.5223621044381306
14,865.0,2497.16,1885.87,2309.61228,-423.74227999999994,2,61.785714285714285,178.3685714285714,0.7552059139182111
8,107.0,2450.89,1468.19,1653.5228699999998,-185.33286999999973,2,13.375,306.36125,0.5990436127284374
8,80.0,1092.18,1365.73,1121.09494,244.63506000000007,0,10.0,136.5225,1.2504623779963009
8,945.0,766.98,1625.53,1382.33334,243.19666000000007,5,118.125,95.8725,2.119390336123497
13,1140.0,1607.8,2214.64,2041.5874,173.05259999999998,2,87.6923076923077,123.67692307692307,1.3774350043537753
2,636.0,1438.19,1435.96,1201.29277,234.66723000000002,3,318.0,719.095,0.9984494399210118
14,865.0,1422.11,1921.18,1897.8681299999998,23.311870000000226,2,61.785714285714285,101.5792857142857,1.3509362848162239
12,482.0,1710.47,1746.74,1737.39201,9.347989999999982,2,40.166666666666664,142.53916666666666,1.0212046981239074
2,68.0,756.61,648.53,686.9196299999999,-38.3896299999999,0,34.0,378.305,0.8571522977491706
14,512.0,526.84,1306.64,1397.54172,-90.90171999999984,0,36.57142857142857,37.63142857142857,2.480145774808291
14,1001.0,1647.24,2080.0,2044.7489199999998,35.25108000000023,2,71.5,117.66,1.2627182438503193
1,547.0,573.6,616.27,780.4108,-164.1408,3,547.0,573.6,1.0743898186889818
10,5.0,1338.9,1610.25,1282.2387,328.0112999999999,0,0.5,133.89000000000001,1.202666367913959
3,1158.0,1107.4,1361.3,1357.4622,3.8378000000000156,5,386.0,369.1333333333334,1.2292757811089037
1,993.0,1143.58,1328.85,1197.62914,131.2208599999999,1,993.0,1143.58,1.1620087794469998
6,378.0,837.63,1215.96,1056.41029,159.54971,0,63.0,139.605,1.4516672038967087
11,1156.0,2231.86,1988.56,2187.6383800000003,-199.07838000000038,2,105.0909090909091,202.89636363636365,0.8909877859722384
5,1050.0,882.86,1430.04,1323.39538,106.64462000000003,5,210.0,176.572,1.6197811657567451
8,836.0,735.52,1606.63,1321.67016,284.9598400000002,5,104.5,91.94,2.1843457689797696
11,654.0,1516.42,1870.43,1689.73286,180.69714,2,59.45454545454545,137.85636363636365,1.2334511546932907
8,633.0,1308.36,1639.12,1450.5298799999998,188.59012000000007,2,79.125,163.545,1.2528050383686447
12,713.0,1642.01,1873.19,1814.19783,58.99216999999999,2,59.416666666666664,136.83416666666668,1.1407908599825825
5,96.0,1105.47,1312.16,983.17101,328.98899000000006,0,19.2,221.094,1.1869702479488362
7,1054.0,576.47,1344.18,1307.93201,36.24799000000007,5,150.57142857142858,82.35285714285715,2.331743195656322
12,495.0,1948.13,1831.92,1834.21379,-2.2937899999999445,2,41.25,162.34416666666667,0.9403479233932027
1,1068.0,2011.28,1421.45,1563.40824,-141.95823999999993,1,1068.0,2011.28,0.7067389920846426
7,1000.0,1620.46,1971.23,1683.69618,287.5338200000001,2,142.85714285714286,231.49428571428572,1.2164632264912432
13,855.0,1798.75,1951.77,1987.61125,-35.841249999999945,2,65.76923076923077,138.3653846153846,1.0850701876302988
8,544.0,1279.51,1483.77,1399.78633,83.98367000000007,2,68.0,159.93875,1.159639236895374
11,816.0,544.99,1077.12,708.8628567,368.25714329999994,5,74.18181818181819,49.54454545454546,1.9764032367566375
5,1080.0,2383.82,1664.76,1911.6430600000003,-246.88306000000034,3,216.0,476.764,0.6983580975073621
8,1124.0,1908.69,1833.27,1899.44227,-66.17227000000003,2,140.5,238.58625,0.9604859877717178
3,29.0,1632.85,1269.1,1055.17555,213.92444999999998,3,9.666666666666666,544.2833333333333,0.7772299966316563
6,470.0,2235.72,1628.6,1632.91076,-4.310760000000073,3,78.33333333333333,372.61999999999995,0.7284454225037125
7,287.0,2293.5,1558.09,1623.4724999999999,-65.38249999999994,2,41.0,327.64285714285717,0.6793503379114889
4,72.0,1367.29,1302.97,1022.69407,280.27593,0,18.0,341.8225,0.9529580410885767
6,344.0,233.31,800.18,809.7917299999999,-9.611729999999966,0,57.333333333333336,38.885,3.4296858257254295
8,801.0,1241.21,1780.65,1499.7394299999999,280.91057000000023,2,100.125,155.15125,1.4346081646135627
5,629.0,484.34,1029.87,982.99622,46.8737799999999,5,125.8,96.868,2.1263368707932444
11,327.0,961.08,1356.46,1331.19564,25.264360000000124,0,29.727272727272727,87.3709090909091,1.4113913513963459
14,94.0,105.94,1180.63,1049.9090199999998,130.72098000000028,0,6.714285714285714,7.567142857142857,11.144326977534455
4,1113.0,2103.82,1695.08,1769.0710600000002,-73.99106000000029,3,278.25,525.955,0.8057153178503863
14,267.0,2090.21,1968.4,1887.04243,81.35757000000012,2,19.071428571428573,149.3007142857143,0.9417235588768593
1,979.0,1292.54,1313.53,1248.43682,65.09318000000007,1,979.0,1292.54,1.016239342689588
10,625.0,519.94,1229.41,1245.0970200000002,-15.687020000000075,0,62.5,51.99400000000001,2.3645228295572567
14,457.0,848.61,1492.64,1496.24963,-3.6096299999999246,0,32.642857142857146,60.615,1.7589234159390061
11,398.0,723.39,1154.77,1271.82637,-117.05637000000002,0,36.18181818181818,65.76272727272728,1.5963311629964474
14,68.0,438.96,866.76,1165.8596799999998,-299.0996799999998,0,4.857142857142857,31.354285714285712,1.9745762711864407
3,769.0,2497.93,1587.8,1716.54119,-128.74118999999996,3,256.3333333333333,832.6433333333333,0.6356463151489433
13,694.0,1054.31,1815.02,1630.68473,184.33527000000004,2,53.38461538461539,81.10076923076923,1.7215240299342698
12,1088.0,1977.91,1883.21,2110.09753,-226.88752999999997,2,90.66666666666667,164.82583333333335,0.9521211784156003
9,101.0,950.23,1281.64,1126.14409,155.4959100000001,0,11.222222222222221,105.58111111111111,1.348768192963809
1,170.0,2452.85,1209.08,1332.02155,-122.94155,1,170.0,2452.85,0.49292863403795584
12,1135.0,475.95,1447.39,1555.80885,-108.4188499999998,5,94.58333333333333,39.6625,3.0410547326399833
3,1109.0,2092.26,1436.66,1712.80958,-276.14958,3,369.6666666666667,697.4200000000001,0.6866546222744783
7,753.0,358.13,1084.79,1090.06179,-5.27179000000001,5,107.57142857142857,51.16142857142857,3.029039734174741
2,521.0,467.19,667.85,778.1097699999999,-110.25976999999989,5,260.5,233.595,1.4295040561655858
12,1003.0,983.23,1996.18,1691.22509,304.95491000000015,2,83.58333333333333,81.93583333333333,2.0302269052002075
3,269.0,708.05,799.12,808.0171499999999,-8.897149999999897,0,89.66666666666667,236.01666666666665,1.1286208601087495
14,646.0,2418.19,1931.21,2181.6927699999997,-250.48276999999962,2,46.142857142857146,172.72785714285715,0.7986179746008378
14,1153.0,346.58,1292.93,1614.38814,-321.45813999999996,5,82.35714285714286,24.755714285714284,3.7305384038317273
4,18.0,289.06,380.88,585.64798,-204.76797999999997,0,4.5,72.265,1.3176503148135335
13,1167.0,1074.36,2197.33,1849.32188,348.00811999999996,2,89.76923076923077,82.64307692307692,2.0452455415317026
1,1113.0,1536.0,1403.6,1401.446,2.1539999999999964,1,1113.0,1536.0,0.9138020833333332
6,930.0,1907.95,1788.75,1712.53485,76.21515,2,155.0,317.9916666666667,0.9375245682538851
5,714.0,617.72,1164.2,1071.9907600000001,92.20923999999991,5,142.8,123.54400000000001,1.8846726672278702
7,256.0,2180.53,1548.87,1566.3789900000002,-17.508990000000267,2,36.57142857142857,311.50428571428574,0.7103181336647512
9,1063.0,2497.79,1761.94,2147.91157,-385.97157000000016,2,118.11111111111111,277.53222222222223,0.705399573222729
11,512.0,2016.19,1710.53,1817.81277,-107.28277000000003,2,46.54545454545455,183.29,0.8483972244679321
9,463.0,1024.53,1476.48,1316.05299,160.4270100000001,0,51.44444444444444,113.83666666666666,1.4411291031009341
12,714.0,2003.23,1829.06,1952.99109,-123.93109000000004,2,59.5,166.93583333333333,0.9130554155039611
9,1165.0,1868.79,1945.95,1952.49657,-6.546569999999974,2,129.44444444444446,207.64333333333332,1.041288748334484
1,872.0,2420.07,1456.34,1632.55881,-176.21881000000008,1,872.0,2420.07,0.60177598168648
10,631.0,1220.71,1730.86,1516.16793,214.69206999999983,2,63.1,122.071,1.4179125263166517
9,633.0,888.17,1384.78,1339.6471099999999,45.13289000000009,0,70.33333333333333,98.68555555555555,1.559138453224045
4,1065.0,119.34,781.82,987.60722,-205.78721999999993,5,266.25,29.835,6.55119825708061
12,947.0,193.05,1225.63,1363.61015,-137.98014999999987,5,78.91666666666667,16.087500000000002,6.348769748769749
4,159.0,568.58,647.0,755.59014,-108.59014000000002,0,39.75,142.145,1.137922543881248
1,292.0,449.83,363.02,619.27689,-256.25689,3,292.0,449.83,0.8070159838161083
1,1115.0,926.13,1192.88,1168.7577899999999,24.122210000000223,1,1115.0,926.13,1.2880265189552225
7,1168.0,667.94,1639.55,1393.80902,245.74098000000004,5,166.85714285714286,95.42,2.4546366440099407
4,348.0,2047.08,1507.04,1406.14964,100.89035999999987,3,87.0,511.77,0.7361900853899213
8,77.0,1930.98,1485.69,1441.0173399999999,44.67266000000018,0,9.625,241.3725,0.7693968865550136
7,1033.0,1013.03,2119.83,2394.1783,-274.3483000000001,5,147.57142857142858,144.71857142857144,2.092563892480973
4,672.0,1603.52,1612.43,1380.77016,231.65984000000003,3,168.0,400.88,1.005556525643584
4,1191.0,999.45,1478.93,1380.88535,98.04465000000005,5,297.75,249.8625,1.4797438591225174
8,392.0,661.27,978.13,1095.20841,-117.07840999999996,0,49.0,82.65875,1.4791688720189937
7,951.0,584.4,1253.76,1265.0312,-11.271199999999908,5,135.85714285714286,83.48571428571428,2.1453798767967145
5,778.0,2423.47,1643.96,1792.13701,-148.17700999999988,3,155.6,484.69399999999996,0.6783496391537754
11,958.0,1999.13,1900.18,2010.19479,-110.01478999999995,2,87.0909090909091,181.73909090909092,0.9505034690090189
3,186.0,1068.31,1152.04,908.97873,243.06126999999992,3,62.0,356.1033333333333,1.07837612677968
5,1116.0,2460.46,1711.97,1957.0521800000001,-245.0821800000001,3,223.2,492.092,0.6957926566576982
13,63.0,107.92,710.25,986.7913599999998,-276.5413599999998,0,4.846153846153846,8.301538461538462,6.581263899184581
6,170.0,476.99,600.23,421.01375670000004,179.21624329999997,0,28.333333333333332,79.49833333333333,1.258370196440177
3,870.0,413.23,795.8,963.1470899999999,-167.34708999999998,5,290.0,137.74333333333334,1.9258040316530745
12,852.0,1957.9,1944.89,1997.1777,-52.28769999999986,2,71.0,163.15833333333333,0.9933551253894479
6,420.0,386.77,929.16,902.46291,26.697090000000003,0,70.0,64.46166666666666,2.402357990537012
6,668.0,1922.45,1796.98,1601.2363500000001,195.7436499999999,3,111.33333333333333,320.40833333333336,0.934734323389425
8,795.0,1645.99,644.69,842.5680266999999,-197.87802669999985,2,99.375,205.74875,0.39167309643436476
4,420.0,927.74,1238.04,1009.55442,228.4855799999999,0,105.0,231.935,1.3344687089055123
12,1074.0,2407.71,1843.97,2268.46693,-424.49693,2,89.5,200.6425,0.7658605064563423
12,916.0,2394.85,1740.85,2193.07355,-452.22355000000016,2,76.33333333333333,199.57083333333333,0.7269140029646951
4,1075.0,586.17,1023.65,1170.8631099999998,-147.2131099999998,5,268.75,146.5425,1.74633638705495
5,1143.0,1217.72,1745.09,1493.1247600000002,251.96523999999977,5,228.6,243.544,1.4330798541536642
2,719.0,591.44,755.3,914.0055199999999,-158.70551999999998,5,359.5,295.72,1.2770526173407275
4,197.0,1858.84,1416.33,1266.7077199999999,149.62228000000005,3,49.25,464.71,0.7619429321512341
6,248.0,395.4,710.15,829.0562,-118.90620000000001,0,41.333333333333336,65.89999999999999,1.7960293373798686
10,834.0,1820.8,1883.49,1836.5403999999999,46.949600000000146,2,83.4,182.07999999999998,1.034429920913884
1,1112.0,2011.44,1423.85,1583.09352,-159.24352,1,1112.0,2011.44,0.7078759495684683
12,1189.0,1453.16,2162.13,1954.16428,207.96572000000015,2,99.08333333333333,121.09666666666668,1.4878815822070521
14,269.0,1349.61,1832.34,1604.2846299999997,228.05537000000027,2,19.214285714285715,96.40071428571427,1.3576811078756086
7,671.0,1262.85,1600.42,1399.99755,200.42245000000003,2,95.85714285714286,180.40714285714284,1.2673080730094628
9,52.0,350.58,601.81,874.62414,-272.81414000000007,0,5.777777777777778,38.95333333333333,1.716612470762736
14,976.0,1526.58,1995.87,1987.3861399999998,8.48386000000005,2,69.71428571428571,109.04142857142857,1.307412647879574
2,370.0,1554.5,1311.23,1127.2035,184.02649999999994,3,185.0,777.25,0.8435059504663879
4,1180.0,1948.55,1565.16,1739.4846499999999,-174.3246499999998,3,295.0,487.1375,0.803243437427831
5,36.0,2022.94,1410.58,1307.80202,102.77797999999984,3,7.2,404.588,0.6972920600709858
5,691.0,1030.64,1465.26,1219.88112,245.37887999999998,5,138.2,206.12800000000001,1.421699138399441
8,52.0,2353.5,1485.05,1591.6924999999999,-106.64249999999993,2,6.5,294.1875,0.6309963883577651
11,24.0,2029.04,1569.37,1605.08632,-35.716319999999996,2,2.1818181818181817,184.45818181818183,0.7734544415092851
8,221.0,936.98,1287.0,1124.5393399999998,162.4606600000002,0,27.625,117.1225,1.3735618689833293
1,85.0,89.83,175.53,389.07489000000004,-213.54489000000004,0,85.0,89.83,1.9540242680618947
7,803.0,12.75,1146.78,985.398,161.38199999999995,5,114.71428571428571,1.8214285714285714,89.9435294117647
12,893.0,910.41,1862.13,1614.27503,247.8549700000001,2,74.41666666666667,75.86749999999999,2.0453751606419086
14,113.0,1091.13,1703.02,1435.7107899999999,267.3092100000001,0,8.071428571428571,77.93785714285715,1.5607856075811313
5,516.0,1878.49,669.85,513.2951845,156.55481550000002,3,103.2,375.698,0.3565896012222583
14,904.0,2005.96,1970.01,2138.87668,-168.86667999999986,2,64.57142857142857,143.28285714285715,0.9820784063490797
1,1058.0,1601.04,1465.9,1401.82632,64.0736800000002,1,1058.0,1601.04,0.9155923649627743
14,555.0,313.73,1201.26,1335.0985899999998,-133.83858999999984,0,39.642857142857146,22.409285714285716,3.828961208682625
7,738.0,730.28,1429.72,1225.90524,203.81475999999998,5,105.42857142857143,104.32571428571428,1.9577696226105057
8,792.0,2437.24,1556.7,1953.8049199999998,-397.10491999999977,2,99.0,304.655,0.6387142833697134
5,831.0,432.8,901.36,1053.3484,-151.98840000000007,5,166.2,86.56,2.0826247689463955
7,709.0,320.8,1116.62,1056.1404,60.47959999999989,5,101.28571428571429,45.82857142857143,3.4807356608478797
9,1078.0,161.85,1260.96,1259.93655,1.023450000000139,5,119.77777777777777,17.983333333333334,7.790917516218721
2,616.0,968.93,1163.1,1012.6461899999999,150.45380999999998,3,308.0,484.465,1.2003963134591766
2,570.0,2297.12,1423.86,1500.8269599999999,-76.96695999999997,3,285.0,1148.56,0.619845719857909
9,13.0,986.41,1271.52,1100.7530299999999,170.76697000000013,0,1.4444444444444444,109.60111111111111,1.2890380267839945
7,381.0,2106.96,1705.27,1593.9516800000001,111.31831999999986,2,54.42857142857143,300.9942857142857,0.8093509131639898
9,460.0,2424.47,1624.68,1850.89201,-226.21200999999996,2,51.111111111111114,269.3855555555555,0.6701175927109844
4,425.0,1286.54,1449.26,1149.20482,300.05518000000006,3,106.25,321.635,1.1264787725216472
11,437.0,1053.24,1630.47,1415.55292,214.91707999999994,0,39.72727272727273,95.74909090909091,1.5480517261023128
9,1000.0,1901.79,1778.65,1891.5455699999998,-112.89556999999968,2,111.11111111111111,211.31,0.9352504745529212
1,553.0,1687.11,1295.34,1209.56113,85.77886999999987,1,553.0,1687.11,0.7677863328413678
10,5.0,1094.06,1361.08,1188.46498,172.61501999999996,0,0.5,109.40599999999999,1.2440633968886532
12,931.0,864.21,1663.58,1613.52843,50.051569999999856,2,77.58333333333333,72.0175,1.9249719396905842
6,436.0,914.53,1389.11,1111.73099,277.3790099999999,0,72.66666666666667,152.42166666666665,1.5189332225296053
3,1074.0,247.32,636.02,990.58756,-354.56756000000007,5,358.0,82.44,2.571648067281255
9,896.0,1398.54,1727.1,1652.41682,74.68318,2,99.55555555555556,155.39333333333332,1.2349307134583207
1,462.0,2047.57,1202.9,1307.0313099999998,-104.13130999999976,1,462.0,2047.57,0.5874768628178768
3,665.0,2418.16,1490.96,1639.60528,-148.64527999999996,3,221.66666666666666,806.0533333333333,0.6165679690343071
11,532.0,2419.86,1653.69,1981.3383800000001,-327.6483800000001,2,48.36363636363637,219.98727272727274,0.6833825097319679
9,483.0,52.64,949.04,952.73912,-3.6991199999999935,0,53.666666666666664,5.848888888888889,18.02887537993921
12,296.0,326.83,981.72,1124.50189,-142.78188999999998,0,24.666666666666668,27.235833333333332,3.003763424410244
9,131.0,1990.0,1557.2,1537.7559999999999,19.444000000000187,2,14.555555555555555,221.11111111111111,0.7825125628140703
6,836.0,2035.17,1718.79,1719.3361100000002,-0.5461100000002261,2,139.33333333333334,339.195,0.8445436990521675
10,532.0,1223.36,1631.49,1473.0288799999998,158.46112000000016,2,53.2,122.33599999999998,1.3336139811666232
14,595.0,2140.61,1989.13,2052.63363,-63.5036299999997,2,42.5,152.9007142857143,0.9292351245672963
7,623.0,1894.02,1739.49,1620.32766,119.16234000000009,2,89.0,270.57428571428574,0.918411632400925
5,1077.0,2234.35,1665.23,1853.05805,-187.82805000000008,3,215.4,446.87,0.7452861011032291
5,579.0,1018.52,1468.01,1165.2871599999999,302.72284000000013,5,115.8,203.704,1.4413168126300908
8,255.0,1817.19,1510.91,1476.82377,34.086230000000114,2,31.875,227.14875,0.831454058188742
8,1009.0,1378.07,1903.76,1644.9248099999998,258.83519000000024,2,126.125,172.25875,1.3814682853556062
10,87.0,498.96,781.97,997.11368,-215.14368000000002,0,8.7,49.896,1.567199775533109
1,809.0,1734.56,1447.25,1341.91048,105.33952,1,809.0,1734.56,0.8343614518955816
9,1079.0,1981.94,1763.16,1957.47702,-194.31701999999996,2,119.88888888888889,220.21555555555557,0.889613207261572
8,1134.0,1049.84,2073.13,2543.8424,-470.7123999999999,5,141.75,131.23,1.9747104320658388
8,403.0,654.97,895.14,1097.7015099999999,-202.56150999999988,0,50.375,81.87125,1.366688550620639
8,534.0,429.88,916.02,1069.9180399999998,-153.8980399999998,0,66.75,53.735,2.130873732204336
13,564.0,2245.56,1745.09,2028.9534800000001,-283.8634800000002,2,43.38461538461539,172.73538461538462,0.7771290902937352
2,752.0,958.29,1144.41,1069.22707,75.18293000000017,3,376.0,479.145,1.1942209560780142
11,293.0,1410.0,1673.7,1487.9679999999998,185.7320000000002,0,26.636363636363637,128.1818181818182,1.1870212765957446
5,919.0,470.23,1119.17,1106.93209,12.237910000000056,5,183.8,94.046,2.380048061586883
5,103.0,333.22,573.58,690.52126,-116.94125999999994,0,20.6,66.644,1.721325250585199
1,893.0,19.76,570.71,730.846,-160.13599999999997,5,893.0,19.76,28.882085020242915
12,37.0,52.65,789.01,903.9769499999999,-114.96694999999988,0,3.0833333333333335,4.3875,14.985944919278253
8,1142.0,776.74,1827.44,1473.93342,353.50658,5,142.75,97.0925,2.3527048948167986
5,332.0,218.03,801.73,748.53749,53.19250999999997,0,66.4,43.606,3.677154520020181
7,950.0,1739.62,2032.23,1707.0344599999999,325.19554000000016,2,135.71428571428572,248.51714285714283,1.168203400742691
9,223.0,1916.03,1623.73,1550.4574899999998,73.27251000000024,2,24.77777777777778,212.89222222222222,0.8474449773750933
6,522.0,1210.87,1577.01,1263.58521,313.42479000000003,0,87.0,201.81166666666664,1.302377629307853
12,46.0,2077.07,1666.29,1683.3438099999998,-17.053809999999885,2,3.8333333333333335,173.08916666666667,0.802231027360657
2,252.0,1545.94,1300.19,1071.29702,228.89298000000008,3,126.0,772.97,0.841035227757869
14,999.0,619.42,1510.57,1650.20186,-139.63185999999996,2,71.35714285714286,44.24428571428571,2.438684575893578
13,125.0,2004.61,1721.56,1740.87563,-19.315630000000056,2,9.615384615384615,154.20076923076923,0.8588004649283402
9,597.0,625.99,990.84,623.8198467,367.02015330000006,0,66.33333333333333,69.55444444444444,1.5828367865301363
3,289.0,853.79,969.85,872.7555699999999,97.0944300000001,0,96.33333333333333,284.59666666666664,1.1359350659998362
7,953.0,1918.24,1833.56,1776.7839199999999,56.77608000000009,2,136.14285714285714,274.0342857142857,0.9558553674201351
4,275.0,2359.64,1483.58,1493.3021199999998,-9.722119999999904,3,68.75,589.91,0.6287315014154702
5,755.0,1584.41,1729.08,1460.51903,268.56097,3,151.0,316.882,1.0913084365789156
9,803.0,880.17,1589.75,1412.40311,177.34689000000003,5,89.22222222222223,97.79666666666667,1.806185168774214
11,293.0,285.14,966.87,1057.14662,-90.27661999999998,0,26.636363636363637,25.921818181818182,3.390860629866031
6,164.0,1460.21,1535.3,1199.41443,335.8855699999999,0,27.333333333333332,243.36833333333334,1.0514241102307202
12,675.0,2277.93,1807.33,2040.80719,-233.47719000000006,2,56.25,189.8275,0.7934089282813783
11,859.0,146.71,1267.98,1256.56393,11.41606999999999,5,78.0909090909091,13.337272727272728,8.642764637720672
2,296.0,1878.7,1354.0,1218.3681,135.6319000000001,3,148.0,939.35,0.7207111300367275
7,300.0,2417.85,1634.04,1676.89655,-42.85654999999997,2,42.857142857142854,345.40714285714284,0.675823562255723
2,1155.0,1517.18,1543.17,1463.0199400000001,80.15005999999994,3,577.5,758.59,1.0171304657324773
5,765.0,480.48,1038.42,1042.1738400000002,-3.753840000000082,5,153.0,96.096,2.161213786213786
9,1097.0,2330.2,1728.07,2098.8886,-370.8186000000003,2,121.88888888888889,258.9111111111111,0.7415972877864562
4,422.0,2049.71,1491.9,1440.16093,51.73907000000008,3,105.5,512.4275,0.7278590629893985
